combi,hero1_id,hero2_id,hero1_name,hero2_name,matches_won_perc,num_matches_picked,num_matches_won,ancient_kills,buyback_count,camps_stacked,courier_kills,creeps_stacked,deaths,denies,hero_damage,hero_healing,hero_kills,kills,lane_kills,necronomicon_kills,neutral_kills,observer_kills,observer_uses,roshan_kills,rune_pickups,sentry_kills,sentry_uses,total_gold,total_xp,tower_damage,tower_kills
"(67, 65)",67,65,Spectre,Batrider,0.0,1,0.0,3.0,2.0,1.0,0.0,2.0,10.0,12.0,50560.0,0.0,13.0,13.0,285.0,5.0,119.0,2.0,1.0,0.0,7.0,1.0,0.0,34319.0,38971.0,296.0,0.0
"(67, 38)",67,38,Spectre,Beastmaster,0.0,1,0.0,7.0,2.0,5.0,0.0,14.0,13.0,9.0,37594.0,0.0,5.0,5.0,331.0,0.0,119.0,1.0,0.0,0.0,11.0,0.0,0.0,33107.0,40507.0,2810.0,2.0
"(67, 4)",67,4,Spectre,Bloodseeker,0.0,1,0.0,9.0,1.0,3.0,0.0,7.0,11.0,53.0,56843.0,758.0,13.0,13.0,391.0,0.0,120.0,1.0,0.0,0.0,7.0,0.0,0.0,39129.0,50392.0,1552.0,1.0
"(67, 62)",67,62,Spectre,Bounty Hunter,0.0,1,0.0,3.0,2.0,0.0,0.0,0.0,14.0,18.0,35905.0,511.0,10.0,10.0,186.0,2.0,74.0,3.0,9.0,0.0,11.0,2.0,3.0,28343.0,29974.0,818.0,2.0
"(67, 78)",67,78,Spectre,Brewmaster,0.3333333333333333,3,1.0,8.333333333333334,2.3333333333333335,1.3333333333333333,0.3333333333333333,3.6666666666666665,10.666666666666666,28.0,62314.666666666664,1583.6666666666667,18.0,18.0,454.3333333333333,5.333333333333333,113.0,1.6666666666666667,0.0,1.0,8.333333333333334,0.3333333333333333,0.0,48512.0,50047.333333333336,4490.666666666667,3.3333333333333335
"(67, 61)",67,61,Spectre,Broodmother,1.0,1,1.0,81.0,3.0,3.0,0.0,6.0,11.0,17.0,74782.0,0.0,26.0,26.0,383.0,0.0,329.0,1.0,0.0,2.0,18.0,1.0,0.0,62841.0,68752.0,11870.0,4.0
"(67, 96)",67,96,Spectre,Centaur Warrunner,1.0,1,1.0,50.0,3.0,1.0,0.0,3.0,14.0,21.0,69771.0,740.0,24.0,23.0,513.0,0.0,214.0,1.0,0.0,1.0,8.0,0.0,0.0,59703.0,60772.0,11612.0,5.0
"(67, 66)",67,66,Spectre,Chen,0.0,3,0.0,4.333333333333333,0.6666666666666666,3.3333333333333335,0.0,8.666666666666666,12.666666666666666,17.333333333333332,25977.666666666668,2475.3333333333335,5.666666666666667,5.333333333333333,188.0,0.0,98.66666666666667,1.0,5.333333333333333,0.0,8.333333333333334,1.3333333333333333,5.0,21947.0,22646.0,468.6666666666667,1.0
"(67, 56)",67,56,Spectre,Clinkz,0.0,1,0.0,23.0,2.0,1.0,0.0,1.0,9.0,15.0,37372.0,0.0,13.0,13.0,317.0,0.0,143.0,1.0,1.0,0.0,5.0,0.0,0.0,32806.0,38651.0,1315.0,2.0
"(67, 51)",67,51,Spectre,Clockwerk,0.0,3,0.0,4.0,1.3333333333333333,1.0,0.0,2.0,15.0,33.0,33821.0,0.0,8.333333333333334,8.333333333333334,183.66666666666666,0.0,74.66666666666667,0.3333333333333333,4.0,0.0,7.333333333333333,0.3333333333333333,2.0,22732.0,24350.666666666668,321.6666666666667,0.6666666666666666
"(67, 5)",67,5,Spectre,Crystal Maiden,0.5,4,2.0,3.75,1.0,0.75,0.0,2.25,10.75,17.0,26922.75,279.25,7.0,7.0,228.0,0.0,57.5,2.0,7.25,0.0,3.5,2.5,6.5,24320.25,28618.75,1403.0,1.5
"(67, 55)",67,55,Spectre,Dark Seer,0.75,4,3.0,9.25,0.5,2.5,0.25,6.0,9.0,14.5,44713.75,402.25,12.75,13.75,298.25,0.0,121.75,0.0,0.0,0.5,7.25,0.0,0.0,33858.0,38370.0,3918.25,1.75
"(67, 119)",67,119,Spectre,Dark Willow,0.5,4,2.0,4.0,2.0,2.5,0.0,9.25,10.25,15.0,41190.75,484.5,17.0,17.0,272.25,0.0,49.75,2.0,4.5,0.25,7.0,0.25,1.75,33428.75,41976.25,2901.5,2.25
"(67, 50)",67,50,Spectre,Dazzle,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,16991.0,4395.0,3.0,4.0,146.0,0.0,29.0,0.0,5.0,0.0,2.0,1.0,2.0,14651.0,13732.0,238.0,1.0
"(67, 43)",67,43,Spectre,Death Prophet,0.3333333333333333,3,1.0,18.333333333333332,2.0,2.0,0.3333333333333333,5.333333333333333,9.666666666666666,31.333333333333332,76621.0,78.66666666666667,24.0,23.666666666666668,553.6666666666666,5.666666666666667,158.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,13.0,1.0,0.0,56017.333333333336,60727.333333333336,4597.0,3.0
"(67, 69)",67,69,Spectre,Doom,1.0,2,2.0,12.5,0.5,2.5,0.0,5.0,6.0,14.5,65784.0,0.0,18.5,18.5,305.5,0.0,173.5,1.0,2.0,0.5,10.0,0.5,0.5,47051.0,49670.5,3492.5,3.0
"(67, 49)",67,49,Spectre,Dragon Knight,0.25,4,1.0,13.75,1.0,1.25,0.0,3.0,10.25,22.5,47029.25,0.0,10.75,11.0,383.0,0.0,131.0,0.0,0.0,0.25,5.5,0.25,0.0,37048.75,39390.0,5743.5,3.25
"(67, 7)",67,7,Spectre,Earthshaker,1.0,5,5.0,10.8,1.8,1.4,0.0,2.8,11.6,14.2,62284.4,99.0,17.0,17.0,303.6,0.0,130.0,1.4,1.8,0.8,13.4,1.2,3.2,44302.8,56080.2,3975.0,2.6
"(67, 103)",67,103,Spectre,Elder Titan,0.0,1,0.0,4.0,1.0,0.0,0.0,0.0,11.0,16.0,22229.0,0.0,3.0,3.0,189.0,0.0,35.0,3.0,6.0,0.0,10.0,3.0,7.0,21735.0,25722.0,31.0,2.0
"(67, 106)",67,106,Spectre,Ember Spirit,0.25,4,1.0,17.75,1.5,1.5,0.0,4.0,10.5,20.25,49915.25,0.0,13.25,13.25,365.75,0.0,160.75,1.25,0.0,0.25,9.5,1.25,0.0,38214.25,41985.25,1769.0,2.5
"(67, 58)",67,58,Spectre,Enchantress,1.0,4,4.0,18.0,1.0,1.75,0.0,3.25,7.0,22.75,61047.25,2404.0,19.0,19.0,401.75,0.0,136.25,0.5,1.0,1.0,10.25,0.75,0.0,46458.5,52428.0,7668.0,4.75
"(67, 59)",67,59,Spectre,Huskar,0.0,1,0.0,6.0,1.0,0.0,0.0,0.0,15.0,54.0,34254.0,0.0,6.0,6.0,358.0,0.0,28.0,1.0,1.0,0.0,2.0,0.0,0.0,25967.0,27974.0,1680.0,1.0
"(67, 74)",67,74,Spectre,Invoker,1.0,1,1.0,14.0,0.0,0.0,0.0,0.0,6.0,16.0,36127.0,0.0,15.0,15.0,264.0,0.0,100.0,1.0,0.0,1.0,10.0,2.0,0.0,31001.0,30914.0,4724.0,2.0
"(67, 91)",67,91,Spectre,Io,1.0,1,1.0,35.0,3.0,4.0,0.0,11.0,13.0,12.0,66690.0,15860.0,22.0,22.0,419.0,0.0,153.0,1.0,2.0,1.0,13.0,0.0,8.0,58206.0,64086.0,12002.0,4.0
"(67, 64)",67,64,Spectre,Jakiro,0.5,4,2.0,10.25,2.5,1.0,0.25,2.5,11.5,17.75,54334.5,200.0,13.75,13.75,390.75,5.0,118.5,2.0,6.5,0.75,7.75,1.25,8.75,46551.0,52672.75,3314.0,2.0
"(67, 23)",67,23,Spectre,Kunkka,0.6,5,3.0,12.4,1.2,1.6,0.0,3.6,6.4,25.6,51077.6,177.6,15.0,15.0,363.8,1.6,119.2,0.6,0.4,0.4,10.0,0.2,0.0,37193.8,39578.0,3024.6,2.6
"(67, 104)",67,104,Spectre,Legion Commander,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,12.0,17.0,33355.0,1080.0,8.0,7.0,301.0,0.0,74.0,1.0,0.0,0.0,1.0,0.0,3.0,26336.0,32440.0,837.0,0.0
"(67, 52)",67,52,Spectre,Leshrac,0.0,1,0.0,12.0,0.0,1.0,0.0,2.0,10.0,53.0,56246.0,0.0,11.0,11.0,502.0,0.0,141.0,2.0,1.0,0.0,9.0,1.0,0.0,42513.0,51149.0,3309.0,1.0
"(67, 31)",67,31,Spectre,Lich,0.5,4,2.0,6.5,1.0,0.75,0.0,1.75,12.5,25.75,33067.75,213.5,10.5,10.0,247.5,0.0,35.25,2.0,6.5,0.5,6.0,2.5,4.25,28207.25,35482.75,2963.5,2.0
"(67, 25)",67,25,Spectre,Lina,0.5,2,1.0,5.5,0.0,1.5,0.0,4.5,7.5,10.0,24278.0,0.0,8.0,8.0,193.5,0.0,71.0,0.5,2.5,0.5,7.0,0.5,0.5,22999.0,26318.5,1944.0,1.0
"(67, 97)",67,97,Spectre,Magnus,0.5,2,1.0,27.0,1.5,2.0,0.0,5.0,8.5,23.5,47968.0,140.0,14.0,13.5,302.0,0.0,171.5,0.5,0.5,1.5,13.0,0.0,0.0,39145.5,43100.5,5682.5,1.5
"(67, 9)",67,9,Spectre,Mirana,0.6666666666666666,3,2.0,11.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,5.666666666666667,32.666666666666664,39006.0,166.66666666666666,17.333333333333332,16.666666666666668,341.3333333333333,0.0,114.0,0.3333333333333333,0.0,0.6666666666666666,11.333333333333334,1.0,0.6666666666666666,34354.0,36922.0,5067.666666666667,3.6666666666666665
"(67, 114)",67,114,Spectre,Monkey King,1.0,2,2.0,28.0,0.5,2.0,0.5,5.5,13.5,23.0,85963.0,378.5,28.5,28.5,433.0,0.0,165.5,0.5,1.0,1.5,8.5,1.5,0.0,53140.5,56841.0,9739.0,3.0
"(67, 89)",67,89,Spectre,Naga Siren,0.5,2,1.0,9.0,0.5,2.0,0.5,5.0,5.5,11.0,32078.0,1145.5,9.0,9.0,286.0,0.0,98.0,2.5,3.5,0.5,11.0,1.0,0.5,32451.5,37797.5,2160.0,2.5
"(67, 53)",67,53,Spectre,Nature's Prophet,0.0,1,0.0,12.0,1.0,0.0,1.0,0.0,16.0,37.0,47841.0,0.0,12.0,12.0,428.0,0.0,157.0,3.0,1.0,0.0,4.0,2.0,0.0,41032.0,46745.0,2655.0,3.0
"(67, 36)",67,36,Spectre,Necrophos,1.0,1,1.0,6.0,0.0,1.0,0.0,2.0,7.0,22.0,52589.0,3834.0,22.0,19.0,306.0,0.0,82.0,1.0,0.0,0.0,3.0,0.0,0.0,33555.0,41037.0,5136.0,4.0
"(67, 60)",67,60,Spectre,Night Stalker,0.3333333333333333,3,1.0,4.666666666666667,1.3333333333333333,1.0,0.0,2.6666666666666665,10.666666666666666,34.333333333333336,37565.0,0.0,13.0,13.0,285.6666666666667,0.0,67.66666666666667,2.0,2.3333333333333335,0.3333333333333333,6.333333333333333,2.3333333333333335,1.6666666666666667,30451.333333333332,35755.666666666664,2656.0,1.6666666666666667
"(67, 88)",67,88,Spectre,Nyx Assassin,1.0,3,3.0,15.666666666666666,1.0,1.3333333333333333,1.0,2.3333333333333335,9.333333333333334,18.666666666666668,51357.666666666664,192.33333333333334,14.666666666666666,14.666666666666666,273.0,0.0,129.66666666666666,1.0,2.3333333333333335,0.3333333333333333,13.666666666666666,2.3333333333333335,1.0,39924.666666666664,47548.333333333336,3172.0,2.3333333333333335
"(67, 84)",67,84,Spectre,Ogre Magi,0.5,2,1.0,9.5,1.5,0.5,0.0,0.5,7.5,24.0,51583.5,362.5,11.5,11.5,275.0,2.0,90.5,2.0,9.5,0.0,8.5,0.5,7.0,34555.0,39180.5,2986.5,2.0
"(67, 57)",67,57,Spectre,Omniknight,0.0,2,0.0,9.5,2.0,1.0,0.0,2.5,12.5,19.5,35130.0,5613.0,7.0,7.5,304.0,0.0,118.5,0.0,0.5,0.0,4.0,1.0,0.0,31049.5,34143.0,521.0,0.0
"(67, 120)",67,120,Spectre,Pangolier,0.3333333333333333,3,1.0,2.0,3.0,2.0,0.0,4.0,11.333333333333334,14.0,64389.333333333336,1603.0,16.666666666666668,16.666666666666668,449.3333333333333,0.0,137.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,11.333333333333334,0.6666666666666666,0.0,48756.666666666664,57577.333333333336,3519.3333333333335,1.3333333333333333
"(67, 110)",67,110,Spectre,Phoenix,1.0,1,1.0,14.0,1.0,0.0,0.0,0.0,13.0,24.0,52174.0,4684.0,16.0,16.0,355.0,0.0,85.0,1.0,0.0,0.0,12.0,1.0,0.0,46062.0,55815.0,5515.0,2.0
"(67, 45)",67,45,Spectre,Pugna,0.5,2,1.0,4.0,1.5,1.5,0.0,4.0,13.5,20.5,56484.0,224.0,12.0,12.0,421.0,0.0,107.0,0.5,0.0,0.5,7.0,0.0,0.0,40484.0,43223.5,3794.5,2.0
"(67, 39)",67,39,Spectre,Queen of Pain,1.0,1,1.0,11.0,0.0,2.0,1.0,4.0,2.0,46.0,45811.0,0.0,17.0,17.0,329.0,0.0,161.0,0.0,2.0,1.0,15.0,0.0,0.0,36018.0,44585.0,5399.0,3.0
"(67, 86)",67,86,Spectre,Rubick,0.25,4,1.0,4.75,2.25,2.0,0.0,5.25,13.5,19.0,47808.25,628.0,13.0,12.5,271.5,1.0,81.75,1.25,3.5,0.0,9.75,1.0,3.0,32242.0,38922.0,1079.25,0.75
"(67, 16)",67,16,Spectre,Sand King,0.5,4,2.0,3.75,1.0,3.0,0.25,7.75,10.25,12.25,32389.5,0.0,8.25,8.25,216.25,0.0,82.5,1.0,2.0,0.25,4.5,0.5,1.0,25896.0,33294.5,932.75,0.75
"(67, 79)",67,79,Spectre,Shadow Demon,0.0,1,0.0,0.0,0.0,3.0,0.0,5.0,7.0,27.0,35574.0,303.0,11.0,9.0,296.0,0.0,41.0,1.0,2.0,0.0,10.0,0.0,0.0,25252.0,29931.0,469.0,2.0
"(67, 11)",67,11,Spectre,Shadow Fiend,1.0,1,1.0,23.0,0.0,1.0,0.0,2.0,3.0,30.0,58169.0,0.0,12.0,12.0,632.0,0.0,206.0,0.0,1.0,1.0,12.0,4.0,0.0,58004.0,56969.0,8032.0,7.0
"(67, 27)",67,27,Spectre,Shadow Shaman,0.0,1,0.0,0.0,2.0,0.0,1.0,0.0,18.0,18.0,29349.0,0.0,6.0,6.0,226.0,0.0,12.0,2.0,1.0,0.0,5.0,1.0,4.0,20998.0,25660.0,276.0,0.0
"(67, 75)",67,75,Spectre,Silencer,0.0,1,0.0,0.0,1.0,1.0,0.0,3.0,15.0,13.0,31557.0,0.0,5.0,5.0,188.0,0.0,23.0,3.0,7.0,0.0,4.0,2.0,4.0,19841.0,21712.0,276.0,0.0
"(67, 101)",67,101,Spectre,Skywrath Mage,0.0,2,0.0,0.0,1.0,0.5,0.0,1.5,16.5,9.5,23331.5,0.0,5.5,5.5,164.0,0.0,30.0,2.5,4.5,0.0,1.5,0.5,2.0,17771.5,19837.0,257.5,0.5
"(67, 17)",67,17,Spectre,Storm Spirit,0.6666666666666666,3,2.0,17.0,0.6666666666666666,2.0,0.0,5.666666666666667,10.666666666666666,19.666666666666668,55142.333333333336,0.0,20.666666666666668,20.333333333333332,369.3333333333333,0.6666666666666666,185.33333333333334,1.3333333333333333,0.6666666666666666,0.6666666666666666,12.0,0.3333333333333333,0.0,44209.666666666664,50516.0,4716.666666666667,3.3333333333333335
"(67, 46)",67,46,Spectre,Templar Assassin,0.0,2,0.0,52.0,2.5,3.5,0.0,8.5,12.0,35.5,53836.5,200.0,15.5,14.5,464.0,0.0,164.5,1.0,2.5,0.5,6.5,0.5,0.5,44609.0,47029.0,1601.0,2.5
"(67, 98)",67,98,Spectre,Timbersaw,0.0,1,0.0,3.0,2.0,0.0,0.0,0.0,8.0,29.0,34002.0,0.0,16.0,16.0,453.0,0.0,129.0,1.0,2.0,0.0,6.0,0.0,0.0,39132.0,45395.0,287.0,1.0
"(67, 19)",67,19,Spectre,Tiny,0.3333333333333333,3,1.0,11.666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,10.333333333333334,21.0,48346.333333333336,301.3333333333333,14.333333333333334,13.333333333333334,413.6666666666667,0.0,164.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,11.0,0.3333333333333333,0.0,43047.666666666664,47671.0,4509.333333333333,2.3333333333333335
"(67, 83)",67,83,Spectre,Treant Protector,1.0,3,3.0,17.666666666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.0,14.333333333333334,48662.333333333336,10494.0,13.666666666666666,13.666666666666666,322.3333333333333,0.0,112.66666666666667,0.3333333333333333,0.0,1.0,8.0,1.6666666666666667,1.0,39911.666666666664,42758.333333333336,7205.333333333333,4.666666666666667
"(67, 100)",67,100,Spectre,Tusk,0.3333333333333333,3,1.0,6.333333333333333,2.0,1.3333333333333333,0.0,3.6666666666666665,12.666666666666666,14.666666666666666,39518.0,1270.0,10.666666666666666,10.666666666666666,229.66666666666666,0.0,70.33333333333333,0.6666666666666666,1.0,0.3333333333333333,10.0,0.3333333333333333,1.0,31261.0,36456.0,1820.0,2.3333333333333335
"(67, 108)",67,108,Spectre,Underlord,1.0,1,1.0,16.0,1.0,2.0,0.0,6.0,7.0,15.0,50501.0,3044.0,13.0,13.0,346.0,0.0,145.0,1.0,0.0,1.0,8.0,1.0,0.0,40908.0,48356.0,5236.0,5.0
"(67, 85)",67,85,Spectre,Undying,0.6666666666666666,3,2.0,5.0,0.0,2.6666666666666665,0.3333333333333333,14.0,9.666666666666666,14.333333333333334,26738.0,1400.6666666666667,6.0,6.0,200.33333333333334,0.0,56.666666666666664,3.0,10.666666666666666,0.3333333333333333,5.666666666666667,1.3333333333333333,3.6666666666666665,25224.0,29416.666666666668,1188.3333333333333,0.3333333333333333
"(67, 70)",67,70,Spectre,Ursa,0.25,4,1.0,9.25,1.25,0.5,0.25,1.0,13.25,25.25,31110.5,199.0,10.5,10.5,291.5,0.0,58.0,0.75,1.25,0.5,7.25,0.25,0.25,28119.5,31580.75,968.5,1.5
"(67, 20)",67,20,Spectre,Vengeful Spirit,0.5,2,1.0,3.5,1.0,1.5,0.0,4.0,8.5,21.0,32301.5,425.5,11.0,10.0,219.0,0.0,80.0,1.0,3.0,0.0,7.0,1.0,4.0,27250.0,33622.0,1123.0,1.5
"(67, 40)",67,40,Spectre,Venomancer,0.0,2,0.0,8.5,1.5,1.0,0.0,2.0,14.5,21.5,44826.0,0.0,7.0,7.0,402.0,0.0,80.5,1.0,0.5,0.0,8.0,0.5,0.0,33291.0,36353.0,949.0,1.5
"(67, 47)",67,47,Spectre,Viper,0.0,3,0.0,17.333333333333332,1.6666666666666667,2.0,0.0,5.333333333333333,16.0,41.0,38866.333333333336,0.0,8.0,8.0,297.0,0.0,117.33333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,0.0,0.0,28721.333333333332,30958.666666666668,753.6666666666666,1.3333333333333333
"(67, 37)",67,37,Spectre,Warlock,0.2857142857142857,7,2.0,6.857142857142857,1.7142857142857142,2.142857142857143,0.0,7.428571428571429,13.0,15.142857142857142,41966.857142857145,7468.714285714285,9.571428571428571,9.571428571428571,232.0,0.0,90.14285714285714,4.714285714285714,8.0,0.42857142857142855,4.0,2.857142857142857,4.714285714285714,31023.571428571428,37215.0,1766.142857142857,1.2857142857142858
"(67, 63)",67,63,Spectre,Weaver,0.0,1,0.0,8.0,2.0,0.0,0.0,0.0,7.0,30.0,31876.0,96.0,7.0,7.0,381.0,0.0,105.0,1.0,1.0,0.0,10.0,0.0,0.0,34231.0,39988.0,972.0,1.0
"(67, 21)",67,21,Spectre,Windranger,0.0,2,0.0,0.5,0.5,0.5,0.0,1.5,8.0,12.5,20094.5,0.0,3.5,3.5,161.0,0.5,44.0,0.0,1.0,0.0,4.0,1.0,0.5,16249.5,17211.5,58.5,0.0
"(67, 112)",67,112,Spectre,Winter Wyvern,0.3333333333333333,3,1.0,10.0,1.3333333333333333,1.0,0.3333333333333333,3.0,11.666666666666666,9.333333333333334,52089.333333333336,3259.3333333333335,10.666666666666666,10.333333333333334,297.0,0.0,75.0,4.333333333333333,4.666666666666667,0.3333333333333333,5.0,3.6666666666666665,4.666666666666667,37469.0,40811.333333333336,2650.3333333333335,1.3333333333333333
"(67, 30)",67,30,Spectre,Witch Doctor,0.5,2,1.0,11.0,1.5,0.5,0.0,1.5,9.5,35.0,50309.0,2713.0,20.0,20.0,258.5,0.0,105.0,5.0,11.5,1.0,8.5,2.0,7.5,36659.5,42554.5,3935.5,2.5
"(67, 42)",67,42,Spectre,Wraith King,0.75,4,3.0,11.75,0.5,1.25,0.0,3.25,6.5,27.25,33779.0,2553.0,12.0,12.0,291.75,0.0,86.25,0.5,0.5,0.5,4.25,0.0,0.25,30616.25,35274.75,5875.0,3.25
"(67, 22)",67,22,Spectre,Zeus,0.5,2,1.0,15.5,2.0,0.5,0.0,1.0,15.0,16.0,76493.5,450.0,13.5,13.5,509.5,0.0,104.0,3.0,0.5,0.5,9.5,1.0,0.0,46767.5,51263.5,5114.5,2.5
"(71, 2)",71,2,Spirit Breaker,Axe,0.5,2,1.0,6.0,1.5,2.5,0.0,7.0,15.0,8.0,24616.0,131.5,10.5,10.5,127.0,0.5,51.0,0.5,5.5,0.0,8.5,0.0,1.5,20790.5,25736.5,790.5,0.0
"(71, 66)",71,66,Spirit Breaker,Chen,1.0,1,1.0,0.0,0.0,3.0,0.0,7.0,6.0,10.0,8265.0,3764.0,1.0,1.0,51.0,0.0,15.0,6.0,12.0,0.0,5.0,4.0,3.0,18897.0,30067.0,1334.0,2.0
"(71, 55)",71,55,Spirit Breaker,Dark Seer,1.0,1,1.0,1.0,1.0,6.0,0.0,17.0,8.0,5.0,41076.0,2348.0,13.0,13.0,271.0,0.0,69.0,0.0,0.0,0.0,12.0,2.0,0.0,36840.0,44156.0,2068.0,3.0
"(71, 43)",71,43,Spirit Breaker,Death Prophet,0.3333333333333333,3,1.0,3.0,0.3333333333333333,2.3333333333333335,0.0,6.666666666666667,9.333333333333334,23.0,34271.0,787.6666666666666,8.0,8.0,227.66666666666666,0.0,69.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,12.333333333333334,0.3333333333333333,2.3333333333333335,27673.333333333332,32784.333333333336,4069.3333333333335,2.3333333333333335
"(71, 69)",71,69,Spirit Breaker,Doom,0.0,1,0.0,1.0,4.0,2.0,0.0,4.0,15.0,6.0,32037.0,0.0,9.0,10.0,196.0,0.0,25.0,3.0,15.0,0.0,14.0,1.0,10.0,39369.0,42935.0,115.0,1.0
"(71, 106)",71,106,Spirit Breaker,Ember Spirit,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,28061.0,481.0,10.0,10.0,269.0,0.0,35.0,1.0,0.0,0.0,13.0,0.0,0.0,27177.0,37390.0,1385.0,0.0
"(71, 41)",71,41,Spirit Breaker,Faceless Void,0.0,1,0.0,26.0,3.0,2.0,0.0,2.0,16.0,37.0,26979.0,0.0,10.0,10.0,321.0,0.0,138.0,3.0,15.0,0.0,14.0,4.0,11.0,41176.0,45747.0,1488.0,2.0
"(71, 72)",71,72,Spirit Breaker,Gyrocopter,0.0,1,0.0,2.0,1.0,1.0,0.0,2.0,14.0,11.0,43762.0,1600.0,17.0,17.0,330.0,0.0,72.0,5.0,0.0,1.0,9.0,0.0,0.0,36423.0,41605.0,3259.0,2.0
"(71, 23)",71,23,Spirit Breaker,Kunkka,0.0,1,0.0,4.0,1.0,2.0,0.0,6.0,13.0,13.0,32255.0,1680.0,9.0,9.0,162.0,0.0,30.0,1.0,5.0,0.0,7.0,0.0,2.0,22758.0,26374.0,77.0,0.0
"(71, 52)",71,52,Spirit Breaker,Leshrac,0.0,1,0.0,0.0,2.0,1.0,0.0,5.0,16.0,2.0,31103.0,1680.0,10.0,10.0,110.0,0.0,8.0,1.0,8.0,0.0,6.0,0.0,2.0,21128.0,25027.0,496.0,0.0
"(71, 25)",71,25,Spirit Breaker,Lina,1.0,1,1.0,26.0,0.0,2.0,0.0,6.0,6.0,24.0,24079.0,715.0,12.0,12.0,304.0,0.0,109.0,2.0,1.0,1.0,17.0,1.0,0.0,35910.0,45859.0,9942.0,3.0
"(71, 77)",71,77,Spirit Breaker,Lycan,0.0,1,0.0,37.0,2.0,2.0,0.0,8.0,12.0,7.0,23955.0,1680.0,16.0,16.0,153.0,0.0,163.0,5.0,6.0,0.0,7.0,0.0,2.0,30309.0,31585.0,7608.0,4.0
"(71, 10)",71,10,Spirit Breaker,Morphling,1.0,1,1.0,51.0,0.0,0.0,0.0,0.0,8.0,56.0,21331.0,659.0,17.0,17.0,267.0,0.0,150.0,1.0,1.0,1.0,4.0,1.0,0.0,37167.0,45045.0,7377.0,4.0
"(71, 53)",71,53,Spirit Breaker,Nature's Prophet,1.0,1,1.0,16.0,0.0,0.0,0.0,0.0,7.0,26.0,26110.0,944.0,3.0,3.0,220.0,0.0,162.0,1.0,1.0,0.0,10.0,0.0,0.0,30584.0,40755.0,4584.0,4.0
"(71, 13)",71,13,Spirit Breaker,Puck,0.0,1,0.0,0.0,2.0,2.0,0.0,8.0,15.0,10.0,30094.0,1680.0,9.0,9.0,198.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,2.0,23822.0,27508.0,203.0,2.0
"(71, 45)",71,45,Spirit Breaker,Pugna,0.0,1,0.0,0.0,3.0,3.0,0.0,7.0,18.0,23.0,38374.0,560.0,10.0,10.0,224.0,0.0,73.0,0.0,9.0,0.0,18.0,0.0,2.0,27496.0,33092.0,3606.0,2.0
"(71, 101)",71,101,Spirit Breaker,Skywrath Mage,0.0,1,0.0,0.0,2.0,4.0,0.0,10.0,15.0,5.0,16132.0,0.0,3.0,3.0,65.0,0.0,7.0,2.0,8.0,0.0,7.0,1.0,4.0,11424.0,11060.0,0.0,0.0
"(71, 109)",71,109,Spirit Breaker,Terrorblade,1.0,1,1.0,15.0,0.0,1.0,0.0,4.0,6.0,23.0,39459.0,263.0,14.0,16.0,241.0,5.0,99.0,0.0,5.0,0.0,9.0,0.0,0.0,31928.0,36663.0,10124.0,4.0
"(71, 47)",71,47,Spirit Breaker,Viper,1.0,1,1.0,3.0,0.0,1.0,0.0,4.0,7.0,24.0,32377.0,263.0,16.0,16.0,212.0,1.0,36.0,0.0,5.0,1.0,7.0,0.0,0.0,28314.0,36507.0,8793.0,3.0
"(71, 37)",71,37,Spirit Breaker,Warlock,1.0,1,1.0,0.0,0.0,2.0,0.0,7.0,8.0,10.0,23341.0,9995.0,9.0,9.0,58.0,0.0,4.0,0.0,14.0,0.0,8.0,0.0,2.0,18627.0,25106.0,2717.0,0.0
"(71, 21)",71,21,Spirit Breaker,Windranger,0.0,1,0.0,14.0,3.0,2.0,0.0,3.0,15.0,50.0,31775.0,0.0,16.0,16.0,354.0,0.0,111.0,2.0,15.0,2.0,13.0,1.0,10.0,42633.0,48458.0,3275.0,1.0
"(17, 102)",17,102,Storm Spirit,Abaddon,1.0,3,3.0,10.666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6.333333333333333,15.333333333333334,41641.0,2603.3333333333335,15.333333333333334,15.333333333333334,377.6666666666667,0.0,143.0,1.3333333333333333,0.0,0.6666666666666666,29.333333333333332,0.3333333333333333,0.3333333333333333,42406.333333333336,46850.333333333336,5524.333333333333,1.3333333333333333
"(17, 2)",17,2,Storm Spirit,Axe,0.0,1,0.0,17.0,3.0,2.0,0.0,7.0,10.0,20.0,28985.0,136.0,9.0,9.0,363.0,0.0,200.0,1.0,0.0,0.0,16.0,1.0,0.0,36422.0,35013.0,252.0,0.0
